x,y,z
0.112155035,0.9987864,0.72312415
0.58396006,0.19083716,0.13411112
0.44144538,0.6021658,0.47919086
0.6710662,0.24320297,0.076556
0.3004217,0.5984307,0.12576216
0.40251005,0.24208343,0.43951112
0.30801642,0.7426458,0.83054453
0.200932,0.44715413,0.58599937
0.5080139,0.58136547,0.6313583
0.82913876,0.12249778,0.32390282
0.0344323,0.39648902,0.5500744
0.48537904,0.107498534,0.0076774615
0.7521014,0.83165145,0.41478693
0.6340543,0.28018463,0.81622803
0.9930256,0.035780706,0.26911917
0.057238758,0.7734901,0.39826953
0.16174226,0.5211773,0.32348853
0.31967977,0.5152741,0.8797443
0.006227205,0.4871381,0.69276637
0.5194662,0.56436586,0.056419797
0.64063466,0.044355653,0.7510777
0.4187364,0.9780549,0.110330276
0.41734028,0.88622457,0.80891824
0.8772788,0.9030213,0.5477095
0.61190194,0.11576391,0.37899858
0.2635023,0.083700724,0.46187675
0.3196459,0.84889543,0.4881545
0.20082463,0.060701985,0.1340131
0.264643,0.85492355,0.6406793
0.6701622,0.8508383,0.38159102
0.6377639,0.5853092,0.198019
0.2616467,0.91464657,0.974295
0.53973186,0.21928465,0.4212627
0.8606315,0.671985,0.75000966
0.26837942,0.085941,0.8608095
0.0248962,0.5695955,0.45039302
0.27608627,0.26408294,0.6641367
0.94072306,0.7198995,0.1820248
0.02051245,0.95357466,0.9153637
0.12155266,0.9925385,0.55389714
0.17372425,0.10865777,0.7925374
0.7063086,0.7031349,0.85928863
0.9786865,0.36129344,0.6889326
0.58830917,0.9774022,0.7985569
0.08849795,0.58321834,0.40724215
0.45799667,0.12578502,0.14607924
0.78307045,0.596792,0.79462945
0.17908877,0.79585844,0.9056916
0.29584035,0.21836078,0.59549165
0.6675745,0.77265584,0.29344493
0.31783468,0.63928145,0.6735295
0.72885793,0.13304082,0.3933082
0.7951474,0.73367107,0.6634898
0.830782,0.24274702,0.05436494
0.55126727,0.041507363,0.20357588
0.3787949,0.1736597,0.60907334
0.6184631,0.17343825,0.8235971
0.18627095,0.5481878,0.2700174
0.20456518,0.6220441,0.49336317
0.81870437,0.34867975,0.55881435
0.8172778,0.3863388,0.89897484
0.40686262,0.11102355,0.7216155
0.46740615,0.3136404,0.2810584
0.42975312,0.66322595,0.13700353
0.4523838,0.070906565,0.9358085
0.22779128,0.9895766,0.28957316
0.2182885,0.6135562,0.6465421
0.83277917,0.9032801,0.72650653
0.6670821,0.47945392,0.34276775
0.97577876,0.5734818,0.84278524
0.16022487,0.025457887,0.37897256
0.9234454,0.26887402,0.7977794
0.76557744,0.4888742,0.932271
0.5275747,0.5155219,0.3210235
0.65325177,0.52535844,0.80911404
0.83762676,0.46166003,0.049771883
0.52762765,0.41829932,0.03230011
0.6473824,0.27948946,0.9975479
0.9767701,0.23503159,0.11572574
0.72029626,0.5700868,0.49536607
0.0784743,0.7040157,0.42929748
0.7168045,0.10780081,0.36719486
0.97387594,0.97950846,0.2446773
0.39072943,0.4203549,0.7167921
0.04342816,0.76580507,0.9270251
0.7273256,0.22960807,0.90599775
0.30914602,0.6492428,0.9553986
0.91792554,0.8833928,0.071854115
0.18253879,0.44944265,0.7696658
0.37666866,0.9489989,0.0794899
0.02367702,0.08208277,0.28429866
0.43870246,0.9553017,0.6588533
0.19000372,0.7756127,0.37233052
0.59709233,0.3386556,0.81029123
0.74618655,0.35805634,0.4629788
0.27983987,0.4710505,0.13846542
0.1337312,0.53464323,0.8454259
0.11974357,0.86178356,0.84726936
0.2547367,0.6561896,0.5079604
0.8284214,0.8514468,0.89034766
0.43306926,0.045283936,0.032629516
0.19296424,0.60077566,0.5459832
0.28363723,0.60520285,0.6913806
0.34992453,0.116382875,0.65195453
0.20395672,0.050264776,0.24353021
0.5395283,0.28040624,0.9752397
0.5694769,0.388255,0.9272125
0.77958083,0.46754903,0.8925437
0.6955145,0.29443216,0.12249715
0.2458042,0.59162104,0.58498526
0.15750629,0.41826737,0.6659374
0.9038797,0.5836061,0.18904838
0.82563496,0.54043216,0.98269707
0.0074398285,0.71488637,0.006280597
0.023427071,0.05202048,0.7865051
0.48882732,0.72012764,0.11497586
0.83834,0.886787,0.6837686
0.9253393,0.5642026,0.65760833
0.1939606,0.8257737,0.12175809
0.809346,0.18610878,0.813951
0.4160079,0.99035543,0.124698944
0.6519716,0.41505736,0.56096524
0.3155422,0.11260091,0.93253475
0.12597188,0.7796486,0.9898076
0.70754534,0.12626234,0.50636345
0.30806932,0.4067358,0.94683784
0.029723207,0.6125395,0.6925378
0.96679306,0.074378565,0.4655477
0.42879516,0.5662544,0.3202233
0.099307716,0.50719947,0.16730805
0.81242657,0.048676603,0.40199134
0.8486043,0.86768836,0.8079307
0.3013501,0.83440125,0.70392764
0.6827649,0.5472319,0.954029
0.12023669,0.21814704,0.9164945
0.38708088,0.46974817,0.33836916
0.22151697,0.35523722,0.10729525
0.24558339,0.6531733,0.53142625
0.96478575,0.7260309,0.15043941
0.034675717,0.5496397,0.056939065
0.5507325,0.9640455,0.83197963
0.63640344,0.22460604,0.6097184
0.33384857,0.32124153,0.7156751
0.24301378,0.6344612,0.39371213
0.7963969,0.94360733,0.4514799
0.17101431,0.52094185,0.10807637
0.65053976,0.568554,0.69777197
0.9997942,0.61397964,0.13927226
0.8378019,0.5485468,0.44084537
0.42371762,0.3940813,0.48463556
0.6817012,0.9421359,0.3506008
0.58846915,0.13741678,0.9839925
0.6521096,0.6328208,0.47625986
0.3114354,0.8866742,0.6786635
0.5049869,0.43563575,0.9952188
0.076448664,0.32486308,0.7060332
0.23198687,0.07669904,0.49205348
0.39973933,0.12183045,0.95607036
0.15672587,0.97188985,0.026919767
0.15948778,0.6347943,0.8932187
0.17827474,0.9201906,0.39644286
0.5515197,0.6431037,0.53013
0.45241976,0.3308862,0.8536423
0.6220614,0.15681237,0.6252489
0.98098755,0.952033,0.32908
0.606981,0.67031926,0.54477453
0.22526564,0.5583417,0.4079183
0.26540703,0.7188905,0.8473666
0.19743279,0.27145848,0.9636878
0.77683127,0.5697382,0.18500972
0.4967998,0.46566218,0.4230078
0.11359702,0.2821407,0.41747305
0.87371755,0.5954438,0.31456536
0.39569733,0.6302788,0.4581914
0.60961014,0.3434879,0.10236882
0.9746171,0.030722462,0.6960991
0.5836018,0.24135792,0.79529315
0.5080808,0.22658643,0.4802074
0.9078338,0.8167032,0.75204015
0.8954724,0.6913385,0.7494813
0.4558376,0.85239923,0.50100917
0.68256426,0.4245703,0.6470196
0.6778073,0.39757612,0.17179927
0.29645407,0.9473832,0.6299123
0.16328503,0.33694333,0.3931536
0.56879383,0.3137194,0.3832652
0.036075536,0.096645616,0.89955145
0.8228943,0.7231184,0.82084686
0.760627,0.055274192,0.36257577
0.7088325,0.7867369,0.42274252
0.9281548,0.5499746,0.514025
0.95799035,0.48423165,0.58375114
0.46721637,0.16992024,0.52332205
0.6748173,0.21407476,0.098945975
0.9745754,0.99731576,0.30337027
0.85345244,0.5936818,0.0707808
0.6541374,0.8200503,0.7049164
0.43949163,0.34044778,0.94658613
0.7425466,0.5227807,0.6221361
0.058488123,0.20457232,0.5488206
0.02318131,0.77924144,0.55603266
0.7536173,0.7947913,0.9337577
0.12952377,0.9486207,0.043500125
0.81188565,0.9182982,0.39633217
0.3944668,0.24107975,0.14734569
0.9515195,0.28256935,0.34957483
0.06398443,0.3298814,0.4900691
0.5028864,0.32976988,0.0011337766
0.2698063,0.7195246,0.3190476
0.10108623,0.84742045,0.3864569
0.541143,0.5965932,0.33305928
0.006285611,0.8004384,0.56503075
0.21022065,0.967025,0.03247831
0.45180488,0.9402229,0.9765947
0.3461686,0.7300996,0.26888058
0.8631708,0.9070827,0.95936996
0.2859004,0.9878863,0.036620107
0.32213345,0.3026881,0.53614134
0.9107459,0.15114184,0.8607668
0.17146522,0.4918411,0.46892238
0.62457997,0.9664264,0.90742564
0.39587402,0.9705749,0.3583864
0.06513968,0.14133611,0.30201694
0.796914,0.427877,0.22569467
0.9981086,0.485785,0.2595531
0.42245603,0.06664546,0.6034885
0.5982992,0.9300554,0.6629536
0.8371063,0.56362486,0.21770273
0.78573877,0.15012753,0.7644658
0.5050524,0.45828065,0.40060014
0.28418985,0.49072382,0.11889121
0.25185892,0.27371845,0.93072605
0.8692547,0.07360361,0.09860845
0.07675054,0.37581992,0.6068165
0.59032446,0.62178034,0.43113312
0.48913264,0.4832282,0.29379624
0.4917164,0.06582134,0.7795707
0.80488086,0.18461703,0.6610632
0.15204239,0.4077774,0.6518733
0.98852247,0.81503546,0.3427107
0.3145815,0.9620674,0.2826212
0.8260194,0.3799244,0.29352844
0.16667633,0.34417352,0.20523119
0.7594005,0.24298619,0.93758243
0.67564833,0.5640933,0.9068978
0.7950709,0.86984086,0.039111797
0.99914265,0.069578886,0.30329907
0.6833749,0.8013024,0.8890788
0.51577526,0.46539032,0.40771002
0.6986654,0.17989887,0.65917957
0.7584331,0.25016665,0.67150795
0.46042305,0.43598324,0.21081728
0.2288696,0.7114164,0.3313556
0.21808107,0.30098137,0.20067152
0.021875884,0.7308133,0.8363007
0.75849503,0.20051028,0.13626486
0.34955654,0.1886135,0.82982147
0.75859153,0.9345673,0.45765367
0.13022965,0.23115452,0.82506764
0.6722168,0.98946965,0.812644
0.04302631,0.33811662,0.053116105
0.5937575,0.5659464,0.81686354
0.025780028,0.3251171,0.45492342
0.6973645,0.09978722,0.70445544
0.7919721,0.9300104,0.5103307
0.4123935,0.5237179,0.74388134
0.35611212,0.80518955,0.5111035
0.23211579,0.7029062,0.5556466
0.8538806,0.800788,0.29665765
0.46744496,0.68861353,0.99129003
0.7561933,0.65845615,0.18254147
0.6198556,0.7401548,0.017098393
0.14578797,0.42610002,0.81956017
0.17014208,0.16966462,0.4798569
0.26223898,0.09537689,0.8698692
0.8581689,0.59915805,0.62486196
0.32394,0.21595883,0.5611077
0.88894004,0.29053077,0.86617213
0.6297694,0.7594638,0.93490595
0.70831203,0.8627744,0.62042034
0.28048036,0.68383604,0.44039568
0.048192732,0.6364803,0.40081933
0.4538918,0.73709893,0.6646949
0.640611,0.9647923,0.5439593
0.33523,0.24074072,0.26540488
0.95272434,0.28978512,0.20059724
0.63879687,0.9834075,0.7517074
0.99366397,0.34618285,0.32228774
0.80129176,0.5514547,0.44219908
0.5102808,0.040341057,0.90594524
0.16432495,0.3790858,0.41069528
0.64993393,0.9913042,0.6877508
0.15122533,0.15126556,0.04264457
0.4057049,0.64605635,0.9532694
0.4935845,0.8260362,0.1710393
0.49467486,0.73133343,0.65612054
0.24782316,0.99134207,0.77239746
0.022997024,0.48836696,0.22129463
0.55328584,0.07490099,0.06987856
0.45174873,0.541961,0.26610658
0.0638156,0.14996283,0.64899915
0.51760346,0.9854143,0.6712781
0.11500033,0.99906224,0.22363354
0.99182475,0.94764525,0.049385436
0.7400599,0.64332765,0.103942186
0.36383516,0.7346365,0.15359311
0.8397298,0.72772014,0.26325068
0.10218344,0.49107087,0.8891244
0.87778074,0.2556056,0.36495563
0.65887356,0.78978896,0.8161167
0.08160935,0.9803246,0.75373274
0.43744615,0.055423837,0.5047378
0.5967588,0.13186188,0.724586
0.62373286,0.06790288,0.24486387
0.73700666,0.15445909,0.80225706
0.65911365,0.70128214,0.7681662
0.6436885,0.6857327,0.75203156
0.8204461,0.84283686,0.5653429
0.02055898,0.87312573,0.689496
0.95971316,0.7674094,0.22734204
0.43026128,0.8784856,0.63891166
0.28439653,0.6769923,0.08227842
0.4896175,0.41294694,0.63159454
0.9402967,0.18177412,0.8756385
0.918904,0.064386375,0.6603604
0.8177191,0.2803525,0.99909973
0.22325797,0.31715313,0.20352265
0.28597167,0.81896204,0.43649793
0.8290184,0.5174542,0.36506566
0.6522105,0.87801117,0.6876015
0.245939,0.43533844,0.21973471
0.86912143,0.93925697,0.6129459
0.90413445,0.08085993,0.38588083
0.6349152,0.30318844,0.5695177
0.9846307,0.86616564,0.45454708
0.5515345,0.44259584,0.101117454
0.8581438,0.098555624,0.31118503
0.30322218,0.4164904,0.44036382
0.9520675,0.6160366,0.09672843
0.36214644,0.9733286,0.36445436
0.09954961,0.051551525,0.15750487
0.15513417,0.795936,0.8846861
0.633452,0.78038484,0.5921689
0.75718474,0.8052093,0.011351402
0.054726023,0.7213348,0.59454894
0.46951258,0.61162007,0.59988165
0.78420705,0.585681,0.3033211
0.5269842,0.88480395,0.81804335
0.4188705,0.9299944,0.5267974
0.17694275,0.3311841,0.46094453
0.11363943,0.48489395,0.50801295
0.33304647,0.47190258,0.5568317
0.28494892,0.69043154,0.6172849
0.367728,0.44522327,0.492959
0.076182775,0.1387582,0.6140757
0.2260192,0.18608348,0.75556695
0.51531667,0.063369066,0.652737
0.9916131,0.4441677,0.09835788
0.41576302,0.7718912,0.52961683
0.41309205,0.9813506,0.07427746
0.28412208,0.3180355,0.41063178
0.55772096,0.3813486,0.13095313
0.8598699,0.3699112,0.996113
0.6693857,0.13550912,0.19393729
0.9986837,0.07797332,0.7382142
0.94527644,0.10502892,0.55421287
0.8433587,0.15809628,0.40712827
0.041752502,0.53954625,0.5854079
0.7547686,0.2738095,0.44366193
0.6158836,0.04123386,0.3389578
0.7458146,0.12656961,0.18377954
0.9774542,0.17315088,0.8597029
0.22047475,0.7701034,0.12521794
0.36138093,0.7682306,0.09500026
0.55258924,0.79482085,0.62183154
0.33608672,0.32602477,0.59584105
0.86462474,0.942362,0.609167
0.54253745,0.88407487,0.50999534
0.0052532433,0.6493647,0.5243646
0.91100264,0.78699297,0.49277115
0.52219176,0.14288813,0.623555
0.68603474,0.52388567,0.31721893
0.5087213,0.6114824,0.8296329
0.61411065,0.23451878,0.1368574
0.98099494,0.60539454,0.46635652
0.44179633,0.68555754,0.9773878
0.69796836,0.7450491,0.9717067
0.85942924,0.6699493,0.10716324
0.10450827,0.7847183,0.21052112
0.58133996,0.9353751,0.0059161196
0.45857242,0.19210103,0.21903571
0.9921747,0.26745242,0.07519724
0.9369735,0.34052652,0.13042434
0.1862038,0.41504923,0.43440747
0.09760492,0.32873085,0.8441973
0.45363835,0.11682528,0.19484809
0.019151725,0.79483926,0.008216871
0.49696335,0.8360379,0.19677769
0.7384426,0.050876208,0.9591764
0.88326675,0.48193547,0.62690854
0.9632382,0.9449299,0.34628734
0.916878,0.37071165,0.5504294
0.91394484,0.13823707,0.7159022
0.334873,0.5433743,0.975736
0.38658658,0.20265183,0.63199943
0.8142141,0.21796876,0.095777415
0.46714628,0.237134,0.1840215
0.15056139,0.31049335,0.74190676
0.45426863,0.7827886,0.27091768
0.36991972,0.039638527,0.41444227
0.08532226,0.02515457,0.38677058
0.35041305,0.9449774,0.043688767
0.9592206,0.2948212,0.5028633
0.9264741,0.90212286,0.64669144
0.969138,0.6338216,0.05047095
0.57168275,0.8702739,0.58594835
0.10589506,0.40793025,0.49288368
0.22698835,0.2290806,0.80955696
0.18636537,0.38626346,0.8955134
0.18865359,0.3462614,0.41824546
0.88834286,0.7056996,0.6236342
0.2040177,0.4216182,0.9341438
0.3789655,0.5111567,0.49636403
0.09306691,0.10722519,0.1719452
0.03650799,0.04358544,0.99296093
0.94785076,0.17849001,0.5893428
0.7624152,0.6191626,0.38833743
0.43489385,0.2807037,0.79869926
0.16881672,0.19536272,0.60610694
0.9804039,0.1955214,0.78618
0.43416327,0.6506098,0.90948224
0.54455394,0.006013335,0.82874423
0.0754238,0.82007086,0.96823853
0.27954337,0.2637318,0.83211863
0.26233393,0.75444585,0.7119182
0.13902397,0.30579165,0.2535327
0.8941844,0.82664937,0.89717543
0.19381917,0.64729893,0.7857214
0.03080259,0.24100353,0.21242115
0.9858598,0.47715378,0.38162863
0.9395736,0.424353,0.30379954
0.72294647,0.59668905,0.6941451
0.841441,0.5122071,0.2627236
0.15623987,0.91238827,0.8059119
0.0799775,0.083758056,0.38239837
0.8642175,0.486538,0.31650114
0.35848472,0.372855,0.30326933
0.32277626,0.93272096,0.6981675
0.6886951,0.07242002,0.51423967
0.7570406,0.67062134,0.34151447
0.6136857,0.24510583,0.248634
0.095287874,0.9022895,0.36735588
0.3652726,0.43774673,0.75052136
0.013157733,0.54700005,0.06818602
0.097459435,0.013690572,0.95129913
0.7283704,0.18840988,0.73910326
0.27260455,0.4531729,0.78658974
0.15962039,0.47496256,0.24260478
0.9804556,0.70060784,0.9741387
0.8203549,0.6977583,0.8188696
0.6821466,0.68886733,0.37657928
0.3255954,0.108629614,0.22648016
0.16778305,0.7892833,0.21462145
0.81610286,0.92341775,0.51464385
0.9265394,0.773985,0.5530419
0.8636941,0.86705756,0.7925889
0.25262198,0.95231545,0.74541473
0.08918467,0.9155519,0.9301826
0.5041978,0.49999404,0.7424731
0.77312154,0.40061674,0.019659888
0.9816431,0.23249516,0.50131893
0.91587186,0.1672254,0.9385452
0.031997986,0.98935246,0.23631568
0.022070486,0.9784129,0.052857313
0.631724,0.44604442,0.1704404
0.12780218,0.7724447,0.92309
0.6073794,0.3719647,0.70967776
0.009403615,0.23230366,0.9238246
0.7417014,0.2357733,0.6449408
0.387152,0.10322978,0.16946062
0.7578807,0.3963255,0.07511708
0.6927212,0.058374066,0.02811435
0.47763994,0.034459487,0.43230197
0.5086327,0.106496446,0.9120315
0.09020505,0.34125867,0.8424849
0.6483602,0.8889569,0.58227426
0.64075506,0.4897753,0.40344483
0.8158321,0.03248735,0.81273633
0.049169082,0.8688033,0.14850065
0.18777359,0.79766357,0.031746645
0.66295844,0.14576593,0.20806442
0.5517326,0.0013326146,0.9089382
0.41487113,0.036241226,0.6402432
0.02696511,0.27531856,0.50337833
0.8340195,0.54038554,0.9376323
0.2901279,0.004233547,0.58807594
0.36478892,0.59750885,0.9986743
0.4555309,0.33883294,0.1969428
0.544927,0.19115655,0.7514409
0.24094103,0.7793521,0.05127355
0.49871123,0.64176196,0.9437191
0.92538077,0.087601274,0.06848667
0.20170432,0.6373451,0.996446
0.5505642,0.8348975,0.74187315
0.97311014,0.89338136,0.63259566
0.47976682,0.024031542,0.8992081
0.9051206,0.26392487,0.5944131
0.037980285,0.19764845,0.9028971
0.52391744,0.6931671,0.28679496
0.0028745122,0.25804344,0.30130297
0.27098766,0.37605086,0.5051966
0.9166329,0.9147864,0.20396182
0.41544703,0.600658,0.6829032
0.46303847,0.5860339,0.8119012
0.4030738,0.614021,0.42012912
0.7394691,0.82437825,0.8392001
0.3981741,0.42490876,0.40930307
0.51099586,0.5769344,0.78893197
0.06342721,0.8670941,0.30448136
0.71329564,0.73799706,0.6163862
0.53432137,0.39543542,0.98549044
0.9735682,0.93923616,0.628024
0.87112707,0.6438258,0.96799344
0.34544557,0.7175108,0.8831993
0.37245762,0.5313247,0.4388246
0.66027826,0.058537588,0.47071227
0.45844653,0.048376188,0.87401164
0.5546114,0.58154607,0.43827152
0.9709661,0.830706,0.91047394
0.090657674,0.5964005,0.21729766
0.59478563,0.8560119,0.8248266
0.67758995,0.45027336,0.74007374
0.21937074,0.71786296,0.2846571
0.58609474,0.6087708,0.15709977
0.77494967,0.4726017,0.6706437
0.2855079,0.021770472,0.35385346
0.97701097,0.8576675,0.5133605
0.13026562,0.93389755,0.4983945
0.4739271,0.390365,0.18693382
0.7288711,0.8897022,0.27618548
0.4401908,0.5558484,0.73746
0.5144908,0.81071,0.4060518
0.47481573,0.16271345,0.79900527
0.053613074,0.92724806,0.7675927
0.3214824,0.39034107,0.6060083
0.082913436,0.73070675,0.64039385
0.7603151,0.04393915,0.21406218
0.47758964,0.9172242,0.87518615
0.40716162,0.5828747,0.7864059
0.7609289,0.9431147,0.53226113
0.6571192,0.15256894,0.2775069
0.41327354,0.5187655,0.34347278
0.13389795,0.42074174,0.55235153
0.4825971,0.05723308,0.19257279
0.19243696,0.751659,0.17506494
0.41948444,0.94551426,0.23232035
0.8807518,0.5188249,0.09295014
0.2758877,0.10128404,0.5029712
0.4337083,0.98830783,0.7309346
0.03148062,0.13542582,0.4574748
0.89403003,0.109567754,0.8201161
0.07953299,0.6334806,0.7513888
0.63446337,0.2525777,0.58693296
0.97142583,0.35367098,0.87183374
0.91311413,0.76579535,0.35429788
0.030958353,0.638479,0.076902874
0.2702071,0.40681627,0.080445774
0.10770605,0.6285404,0.32217374
0.4055103,0.8985269,0.21355887
0.4527424,0.25603727,0.4194052
0.16720027,0.54563415,0.9881008
0.77453804,0.13162087,0.61282295
0.348938,0.6981073,0.5225831
0.39916557,0.54935414,0.3045962
0.29722276,0.21386772,0.85887927
0.28654975,0.8535448,0.80463606
0.41999006,0.48393142,0.27806813
0.41024807,0.3237761,0.32035533
0.5151704,0.884268,0.8181454
0.7088992,0.969397,0.9446249
0.111771256,0.9373788,0.19486596
0.093021914,0.664466,0.4568291
0.1554304,0.20317751,0.32386377
0.0961773,0.12469647,0.5414202
0.1626306,0.8709632,0.62365174
0.03123505,0.051513605,0.047788188
0.82703125,0.33898646,0.81829566
0.8010966,0.058277015,0.8448563
0.023823824,0.47919232,0.8393769
0.32500005,0.3527971,0.11191265
0.62649375,0.25892097,0.91944003
0.15322217,0.50247777,0.0011117336
0.17165408,0.8455678,0.49627566
0.067333974,0.2315025,0.6645807
0.15748973,0.031102814,0.5024045
0.64712465,0.1925599,0.5799655
0.62974703,0.49166802,0.47012147
0.2670375,0.5970813,0.9169882
0.25806165,0.91206485,0.4661203
0.41562316,0.11945221,0.44965854
0.47876757,0.13111387,0.20654829
0.91758996,0.90496373,0.28942928
0.6774915,0.19718538,0.6081672
0.31997547,0.80439126,0.0030791443
0.76555216,0.7340816,0.9194202
0.4426568,0.36981255,0.6874307
0.5894016,0.09647977,0.030758804
0.6562981,0.20331843,0.14415067
0.3251302,0.1940677,0.8772207
0.50062877,0.41140637,0.28551322
0.10106348,0.45594358,0.7782028
0.84704447,0.8117414,0.54886705
0.95241666,0.8334075,0.42519426
0.9018386,0.803285,0.4304801
0.044753633,0.5164304,0.51675034
0.8528736,0.76563215,0.91686314
0.8420741,0.27054384,0.8198249
0.13066903,0.80725193,0.9815202
0.72095776,0.0037031735,0.13240561
0.05384943,0.5403991,0.7312545
0.81186074,0.2862278,0.86970735
0.80202717,0.5197296,0.9659291
0.9676485,0.22574946,0.96375567
0.43394676,0.06526561,0.104347214
0.49690065,0.43886244,0.78378296
0.4311077,0.92926395,0.47903258
0.5103743,0.10964819,0.62575597
0.8153659,0.58457315,0.91008466
0.8683732,0.105830036,0.27056822
0.015364315,0.25282082,0.52700377
0.6682368,0.16621545,0.22855969
0.6241946,0.89617234,0.15606286
